LATITUD,LONGITUD
10.958337400000001,-74.8243313
11.0161406,-74.7954838
10.9745164,-74.810198
11.0142932,-74.8359965
10.9695664,-74.79523499999998
10.998709800000002,-74.8026124
10.983006800000002,-74.78633909999998
10.9449,-74.8240392
10.9532704,-74.7739277
10.986988,-74.8170063
11.004304,-74.8081282
10.9510175,-74.8051038
10.9811991,-74.7926225
10.956740400000001,-74.7858986
11.0215868,-74.79971450000001
10.9280009,-74.80258740000001
10.9912677,-74.8225202
10.985738900000001,-74.78266789999998
10.9911843,-74.78915529999998
11.0038108,-74.827226
10.924630800000001,-74.7938949
10.953961300000001,-74.7739496
11.019963,-74.8215275
10.9869768,-74.8200444
10.996853699999999,-74.80848329999998
10.990279800000001,-74.8110016
10.9655601,-74.79151209999998
10.9893169,-74.8206752
10.996039,-74.80890050000001
10.996039,-74.80890050000001
10.9683261,-74.83805140000001
11.0031341,-74.8183944
11.003732099999999,-74.78947790000001
10.976604199999999,-74.83591159999999
11.0027291,-74.80577070000001
10.9671021,-74.7663859
10.972345599999999,-74.7968288
10.983568,-74.77576450000001
10.995347800000001,-74.80667849999998
10.9943339,-74.80976070000001
10.992678999999999,-74.79182320000001
10.9998733,-74.8138565
10.959117800000001,-74.8371324
10.976452199999999,-74.8362235
11.0156641,-74.82288690000001
11.004304,-74.8081282
10.999880000000001,-74.8170791
10.986988,-74.8170063
10.923212300000001,-74.80052599999998
11.014498399999999,-74.7942546
10.988126,-74.7879804
10.983006800000002,-74.78633909999998
10.995238800000001,-74.8259798
11.016472300000002,-74.826027
10.948341000000001,-74.77345809999998
10.988148800000001,-74.79135339999998
10.992519300000001,-74.806522
10.931702699999999,-74.8242707
11.012229800000002,-74.79207690000001
10.954621000000001,-74.7974097
10.9893169,-74.8206752
11.006629199999999,-74.81679100000001
11.000748800000002,-74.819319
10.992875900000001,-74.81136540000001
11.026072099999999,-74.8041355
10.992519300000001,-74.806522
10.9938169,-74.8087984
10.9515642,-74.81065290000001
10.94673,-74.83422
11.010864699999999,-74.8146798
10.955032600000001,-74.7944955
10.9898054,-74.7973423
10.9690105,-74.7803387
10.980739300000002,-74.7947083
11.008266699999998,-74.79070240000001
10.9523687,-74.78644899999998
10.9862886,-74.80456579999998
11.0096281,-74.80894339999998
10.9778147,-74.78115109999999
10.9913249,-74.804406
11.0162737,-74.80527690000001
11.0215868,-74.79971450000001
11.002793400000002,-74.82292919999998
10.9411714,-74.8338443
10.9686306,-74.8061451
11.0078847,-74.8171564
11.000674400000001,-74.82771989999998
10.992595199999998,-74.8095309
10.999041900000002,-74.79550429999998
10.9411714,-74.8338443
10.942768699999998,-74.7960178
10.956740400000001,-74.7858986
10.9535005,-74.77620259999998
10.986020199999999,-74.83044140000001
10.996853699999999,-74.80848329999998
10.9328542,-74.82771609999999
11.020151,-74.871263
11.008120199999999,-74.8338402
11.005571,-74.78896449999998
10.9546099,-74.8077437
10.9681285,-74.8387458
11.0013593,-74.81641139999998
10.9893062,-74.7827099
11.0067489,-74.826201
10.9595237,-74.78695259999998
11.0050849,-74.80155359999998
10.996853699999999,-74.80848329999998
10.9847485,-74.83360569999998
11.0224904,-74.8113772
10.9893058,-74.80051970000001
11.003588699999998,-74.82445539999998
10.946339100000001,-74.7901854
10.9787372,-74.8031688
10.9823121,-74.7833667
10.935842599999999,-74.803422
10.967871,-74.7898939
10.9841694,-74.78375609999998
11.0051256,-74.8068375
11.009569599999999,-74.81143399999999
10.9934704,-74.8085562
11.012229800000002,-74.79207690000001
11.0190563,-74.8127548
10.9598037,-74.80161439999998
11.000387,-74.8028372
10.9754118,-74.77538419999998
10.9898054,-74.7973423
10.9984724,-74.81464940000001
10.9916298,-74.8071942
10.9676787,-74.7816017
10.9391385,-74.78963359999999
10.9853758,-74.7764676
10.9725509,-74.77251820000001
11.0158789,-74.8317392
10.948035699999998,-74.83063369999998
11.0077388,-74.8342168
10.9996018,-74.80087890000001
10.9543704,-74.79683039999998
10.9405316,-74.77826540000001
10.957922400000001,-74.773016
10.9516089,-74.83447640000001
10.978433599999999,-74.7974287
11.021485,-74.812344
10.971145,-74.7870414
10.9818635,-74.7813634
10.9639013,-74.7959249
10.9984724,-74.81464940000001
10.9347666,-74.7727285
10.9388593,-74.7744673
11.014479099999999,-74.8120093
11.012229800000002,-74.79207690000001
11.0011187,-74.81089200000001
10.999448,-74.8112562
10.981222599999999,-74.77822540000001
10.953961300000001,-74.7739496
10.970173800000001,-74.790544
10.9764682,-74.7779408
10.982511500000001,-74.77556
10.9955615,-74.794585
10.9714052,-74.7944792
11.0215868,-74.79971450000001
10.9481924,-74.7850811
11.0056889,-74.81718740000001
11.0134865,-74.83883689999998
11.0134655,-74.8370825
10.9600121,-74.7889684
10.933486300000002,-74.79934890000001
10.929998199999998,-74.7991213
10.9567185,-74.83610859999999
10.951281199999999,-74.80005349999998
10.9932009,-74.80095809999999
10.9702337,-74.7919429
10.9919701,-74.80129240000001
10.9858518,-74.7908436
10.9569011,-74.7910309
10.964616900000001,-74.8247982
11.0075154,-74.79409369999998
10.9802314,-74.8204976
10.924630800000001,-74.7938949
11.0145061,-74.82758170000001
10.961481,-74.7924864
11.012192800000001,-74.8370916
11.0166875,-74.8387183
11.0012314,-74.8288426
10.9932009,-74.80095809999999
10.985143699999998,-74.78801779999998
10.9560194,-74.7809236
11.0145061,-74.82758170000001
11.0013593,-74.81641139999998
11.003262,-74.835162
10.978857099999999,-74.76957709999998
11.0181834,-74.8101538
10.9765562,-74.79934220000001
10.97833,-74.81876159999999
10.9762252,-74.7773309
10.996853699999999,-74.80848329999998
10.999665,-74.803371
10.9976799,-74.82048420000001
10.959117800000001,-74.8371324
11.0063687,-74.8253443
10.994993699999998,-74.79817229999998
10.9587401,-74.80329979999998
10.992519300000001,-74.806522
10.9684513,-74.8019348
10.9698802,-74.78276939999998
10.9880207,-74.80254559999999
11.0031341,-74.8183944
10.9968087,-74.81006810000002
10.960703500000001,-74.7997901
10.9671591,-74.79951240000001
10.9755198,-74.80326029999998
10.9953433,-74.8109259
11.002059800000001,-74.8199791
11.0132095,-74.8247475
10.996027999999999,-74.7912968
10.9835238,-74.80410820000002
10.9764682,-74.7779408
10.9728162,-74.8219027
11.0026222,-74.80914709999998
10.9243846,-74.80110169999998
10.9816365,-74.7724633
11.0169169,-74.8218677
10.982511500000001,-74.77556
10.9860228,-74.81664099999998
10.9270737,-74.80834569999998
11.036710800000002,-74.82703459999998
10.9804063,-74.781148
11.012953199999998,-74.81311020000001
10.975731199999998,-74.7761668
10.9964759,-74.8129678
10.991284599999998,-74.79920969999998
11.0111074,-74.8082563
10.9889466,-74.78138059999998
11.010336,-74.79494759999999
10.9868344,-74.81615790000001
10.9553377,-74.8070213
10.956740400000001,-74.7858986
11.0112694,-74.82419519999998
10.986988,-74.8170063
11.015637400000001,-74.81734039999998
11.013961300000002,-74.80960449999998
10.9747281,-74.7808151
11.0175536,-74.83474790000001
10.929998199999998,-74.7991213
11.0119004,-74.81079809999999
10.9729477,-74.8047698
10.9983184,-74.80248510000001
10.9658286,-74.79447629999999
10.994553300000002,-74.83877919999998
11.000091000000001,-74.8418605
10.9652224,-74.7952668
10.990279800000001,-74.8110016
11.0028329,-74.8000181
11.0116203,-74.8225298
10.962292999999999,-74.8101728
10.9802317,-74.8352288
10.9394015,-74.7945512
10.994566,-74.7988589
10.9840949,-74.8062839
10.9799531,-74.79543309999998
10.959071699999999,-74.8371193
10.9893169,-74.8206752
10.9468864,-74.7848518
11.0105613,-74.81196349999998
11.0064332,-74.82308239999998
10.9467536,-74.7846222
10.9650091,-74.7847558
11.004107199999998,-74.80698129999998
10.9913249,-74.804406
10.9984724,-74.81464940000001
11.0035474,-74.802617
10.9792756,-74.8361523
10.974843199999999,-74.8118027
10.9523802,-74.80707059999999
11.0215868,-74.79971450000001
10.9776657,-74.77650200000001
10.974958,-74.78140390000002
10.9929092,-74.80935179999999
11.013346499999999,-74.81820979999998
11.008201,-74.79647740000001
10.9471865,-74.7790186
11.0150747,-74.82337869999998
10.9919534,-74.7940735
10.9703819,-74.83146550000001
10.982511500000001,-74.77556
11.001554800000001,-74.8252603
10.9233534,-74.802626
11.007157099999999,-74.8026178
11.0215868,-74.79971450000001
10.9869278,-74.79440550000001
10.993732699999999,-74.8188827
11.000091000000001,-74.8418605
10.9893604,-74.80301039999998
10.9992924,-74.80437549999998
11.0099045,-74.81253199999998
11.0025504,-74.82264659999998
10.983006800000002,-74.78633909999998
10.9598037,-74.80161439999998
10.9976006,-74.8305833
10.955775099999999,-74.7928408
10.939865800000002,-74.79901629999998
10.989934,-74.8182983
11.007487800000002,-74.79699659999999
10.923075099999998,-74.80751149999998
11.0031121,-74.83494639999998
11.0007269,-74.8054417
11.0132094,-74.83650949999998
11.005162599999998,-74.80005419999998
11.0103856,-74.8261522
10.972705,-74.8105866
10.9470221,-74.8177278
10.9254555,-74.7995641
10.9850808,-74.8228613
10.9447127,-74.77679169999998
10.9675715,-74.77483529999998
10.9720852,-74.83681429999999
10.992875900000001,-74.81136540000001
10.9894674,-74.8199901
10.984015,-74.7894918
10.923306,-74.8205553
10.9775786,-74.80853370000001
10.9823121,-74.7833667
11.008974199999999,-74.8320392
10.951563900000002,-74.78620090000001
10.9492599,-74.7997875
10.9864269,-74.80245839999998
10.960966099999998,-74.7977902
10.948341000000001,-74.77345809999998
10.9517921,-74.79846909999998
10.9861824,-74.7919646
10.95673,-74.8367265
11.0042019,-74.80059229999998
10.996878,-74.8183497
10.999665,-74.803371
10.9354254,-74.83416869999998
10.987608400000001,-74.796459
11.0050469,-74.8276686
10.9664734,-74.7909926
10.9270222,-74.8226636
10.981222599999999,-74.77822540000001
10.983577699999998,-74.7886692
10.971145,-74.7870414
11.014702999999999,-74.8173178
10.9686726,-74.7877958
10.9861824,-74.7919646
10.9524919,-74.79128370000001
11.0017931,-74.78493999999998
11.0187009,-74.817903
10.9516343,-74.8077481
10.9450267,-74.7763646
10.9703325,-74.78504029999998
10.9840949,-74.8062839
10.990493699999998,-74.8138629
10.9893058,-74.80051970000001
10.9412728,-74.8003901
10.9766647,-74.80269820000001
11.016514,-74.83129100000001
10.9468864,-74.7848518
11.0013593,-74.81641139999998
10.9922136,-74.78786559999999
10.9853758,-74.7764676
11.024929499999999,-74.80262619999998
10.9620449,-74.77845099999998
11.002082699999999,-74.81593690000001
10.9614584,-74.79821869999998
11.004107199999998,-74.80698129999998
11.005915,-74.789287
10.9853758,-74.7764676
11.0172786,-74.8320051
11.0137495,-74.81249050000001
11.004006,-74.79718309999998
10.980006300000001,-74.8063366
10.9780347,-74.8052093
10.9814933,-74.8122037
11.0070865,-74.834248
10.9708254,-74.8374084
11.0079139,-74.8281968
11.0356761,-74.8289001
10.982511500000001,-74.77556
10.998793800000001,-74.8050358
10.9358946,-74.8341475
10.941095800000001,-74.7830408
10.9784808,-74.8025181
10.992875900000001,-74.81136540000001
10.9520513,-74.7981453
10.9996837,-74.8021753
10.975210699999998,-74.8016892
11.0070276,-74.8127537
10.9680639,-74.79448470000001
10.9928125,-74.7902667
11.0006094,-74.8151396
10.9994421,-74.79837959999998
10.925757,-74.8227548
10.985460699999999,-74.776012
10.9900369,-74.78554330000001
10.940209,-74.77872359999998
11.0010446,-74.8097196
11.001665699999998,-74.81904159999998
10.986474000000001,-74.77216340000001
10.979536900000001,-74.78613299999998
10.9776123,-74.7806543
11.0017022,-74.81262459999998
10.9993076,-74.80863710000001
10.971626800000001,-74.8371453
11.005346300000001,-74.82080119999998
11.014498399999999,-74.7942546
10.902194999999999,-74.88268339999998
10.996853699999999,-74.80848329999998
11.0096193,-74.79545809999998
10.991664300000002,-74.81186149999998
11.008813,-74.8050155
36.778261,-119.4179324
11.006983199999999,-74.79976289999998
11.011545199999999,-74.8081543
10.969828300000001,-74.78277349999998
10.998645300000002,-74.8117193
10.937050900000001,-74.81551139999998
10.9898278,-74.81856690000001
10.996853699999999,-74.80848329999998
10.978857099999999,-74.76957709999998
10.9503291,-74.81922440000001
10.943063800000001,-74.79743669999998
10.998645300000002,-74.8117193
10.9444891,-74.778038
10.9908437,-74.8281938
10.992947500000001,-74.793324
10.999088,-74.821966
10.986988,-74.8170063
11.012229800000002,-74.79207690000001
11.0119752,-74.83202589999998
11.000034,-74.79458699999998
10.961481,-74.7924864
10.9617804,-74.79317809999998
10.9844714,-74.8081656
10.9618547,-74.7841543
11.003732099999999,-74.78947790000001
11.0241752,-74.80626140000001
10.9900954,-74.8080641
10.964203300000001,-74.7964937
10.9601291,-74.80098740000001
11.000662,-74.8320698
11.005218300000001,-74.80777059999998
10.9969606,-74.8065511
10.985990699999999,-74.8010676
10.9708898,-74.7932646
11.0056889,-74.81718740000001
10.9793088,-74.7930882
10.9680023,-74.7862361
10.9349101,-74.79932079999998
10.9510175,-74.8051038
10.992947500000001,-74.793324
10.976604199999999,-74.83591159999999
10.983577699999998,-74.7886692
11.0187704,-74.80969809999998
11.0126924,-74.8273863
11.0132094,-74.83650949999998
10.995347800000001,-74.80667849999998
10.94673,-74.83422
11.01223,-74.83445619999998
10.962227699999998,-74.8415844
10.955200999999999,-74.78655079999999
10.9411714,-74.8338443
10.9806985,-74.81057729999998
10.9911749,-74.7984688
11.0070076,-74.82002299999998
11.0063687,-74.8253443
10.974231199999998,-74.78863270000001
10.983577699999998,-74.7886692
11.001161999999999,-74.79600140000001
11.005312400000001,-74.799097
10.9873002,-74.83192120000001
10.9778061,-74.7790784
10.9863985,-74.7927448
11.0024351,-74.7969488
10.950725199999999,-74.76289240000001
10.9543704,-74.79683039999998
11.012953199999998,-74.81311020000001
11.012229800000002,-74.79207690000001
10.9690391,-74.8059651
10.9543704,-74.79683039999998
11.004107199999998,-74.80698129999998
10.9887444,-74.7921047
10.966520800000001,-74.7697393
11.014048599999999,-74.82492669999998
11.0145061,-74.82758170000001
10.9806034,-74.78799740000001
10.9661483,-74.782387
10.9958941,-74.80876040000001
10.9782601,-74.7823051
11.0126924,-74.8273863
10.9770366,-74.8291203
11.0090266,-74.82438719999998
10.9703819,-74.83146550000001
10.9762061,-74.7888614
11.0012782,-74.7985432
10.9486953,-74.78709839999998
11.0080764,-74.8223306
10.9706069,-74.7801334
10.9826532,-74.81089940000001
10.9827105,-74.77732999999998
10.9588785,-74.8124247
11.014498399999999,-74.7942546
11.0068394,-74.82399140000001
10.995347800000001,-74.80667849999998
11.0215868,-74.79971450000001
11.0132094,-74.83650949999998
11.0005123,-74.8088861
11.002839,-74.8054696
10.9524201,-74.79768390000001
10.950006,-74.83399899999998
11.013912699999999,-74.82651259999999
10.9923109,-74.81365869999998
10.9957698,-74.8218326
10.985143699999998,-74.78801779999998
11.0079306,-74.8121713
10.9648706,-74.8385046
10.986988,-74.8170063
10.958168800000001,-74.7898007
10.9909644,-74.81633649999998
10.9957698,-74.8218326
10.974913,-74.84024939999998
11.011169599999999,-74.7990032
10.986988,-74.8170063
10.940495199999999,-74.80523769999998
10.950006,-74.83399899999998
11.0103575,-74.8085159
10.997244199999999,-74.8124985
10.9578399,-74.78903340000002
10.964065699999999,-74.78525390000001
11.023066400000001,-74.8009057
10.995347800000001,-74.80667849999998
10.994553300000002,-74.83877919999998
10.9837748,-74.7955132
10.971626800000001,-74.8371453
11.004359599999999,-74.82710429999999
10.9992924,-74.80437549999998
10.9844228,-74.80345140000001
10.9744632,-74.7865781
10.941337599999999,-74.7996905
11.004107199999998,-74.80698129999998
11.004107199999998,-74.80698129999998
10.9884809,-74.81497009999998
10.9411714,-74.8338443
10.9866399,-74.8163125
11.006629199999999,-74.81679100000001
10.9648706,-74.8385046
10.979867800000001,-74.7914547
10.980750800000001,-74.78302769999998
11.0093944,-74.79121529999998
10.9400563,-74.79614409999998
10.9974724,-74.80969689999998
10.977719800000001,-74.84750389999998
10.9836332,-74.798959
10.9950933,-74.8052075
10.9809586,-74.83225759999998
10.9715901,-74.83703179999998
10.997587199999998,-74.83047909999998
10.9529353,-74.80421109999999
11.0237023,-74.8150429
10.995347800000001,-74.80667849999998
10.9468864,-74.7848518
10.9789094,-74.78428609999999
10.9814143,-74.7865661
10.9897171,-74.8019449
10.968473399999999,-74.79520140000001
10.9301991,-74.79897530000002
10.998645300000002,-74.8117193
11.0020726,-74.82321970000001
11.0119752,-74.83202589999998
10.9717894,-74.7795613
11.0107695,-74.79701700000001
11.004315199999999,-74.823826
10.9811774,-74.8426303
11.0125739,-74.82510599999998
10.9679374,-74.79786419999998
10.9802243,-74.8428332
10.9489,-74.775001
11.0107695,-74.79701700000001
10.9917181,-74.79031440000001
10.9981308,-74.79985699999999
10.936994,-74.77969859999999
10.943248599999999,-74.79607969999998
10.974843199999999,-74.8118027
10.9981308,-74.79985699999999
10.9844118,-74.79744149999998
11.004107199999998,-74.80698129999998
10.9230284,-74.81539230000001
11.0027291,-74.80577070000001
10.9861155,-74.807284
11.0197868,-74.8057845
10.986423,-74.7975661
10.969624900000001,-74.79013459999999
11.003046800000002,-74.82076670000001
10.9687195,-74.79563509999998
10.9654332,-74.78856409999999
11.005218300000001,-74.80777059999998
11.002116800000001,-74.81276609999998
11.0066521,-74.81892909999998
10.986995199999999,-74.80898309999998
10.9803183,-74.8105552
11.014505,-74.7945462
11.017548399999999,-74.80495549999998
11.011169599999999,-74.7990032
10.9989782,-74.80157899999998
11.0000584,-74.81106919999998
11.0078847,-74.8171564
10.9993076,-74.80863710000001
10.9685558,-74.80317099999998
10.9853698,-74.81122640000001
10.9808339,-74.78925490000002
10.998333500000001,-74.82265859999998
11.002158999999999,-74.80041059999998
11.0120999,-74.82781990000001
11.004107199999998,-74.80698129999998
10.9700094,-74.79067599999998
10.9700452,-74.8058355
11.005218300000001,-74.80777059999998
10.9967276,-74.7994059
36.778261,-119.4179324
10.987202499999999,-74.7952253
11.0128457,-74.7930824
10.9762252,-74.7773309
10.9816451,-74.79441059999999
10.986988,-74.8170063
11.005060199999999,-74.80257689999998
10.9501576,-74.7857944
10.9964867,-74.81584769999998
10.995291400000001,-74.8092946
10.9864681,-74.7852241
10.988173399999999,-74.80085059999998
10.996853699999999,-74.80848329999998
10.978295,-74.8018396
10.94173,-74.78370280000001
10.9556643,-74.80060909999999
11.016413400000001,-74.82479169999998
11.0119752,-74.83202589999998
11.0179491,-74.81436670000001
10.959004400000001,-74.825597
10.952881199999998,-74.7931936
10.9866404,-74.81623559999998
11.0095477,-74.8053466
10.9433844,-74.78383659999999
10.9468864,-74.7848518
10.952558999999999,-74.8035929
10.948341000000001,-74.77345809999998
10.953062599999999,-74.7938546
11.0166875,-74.8387183
11.0048065,-74.82196569999998
10.9613196,-74.7932646
10.9411714,-74.8338443
10.9404677,-74.8208235
10.964293199999998,-74.7721433
10.9799677,-74.7812785
10.9803154,-74.7710017
10.9791678,-74.84545039999998
11.003496499999999,-74.79314659999999
11.015405900000001,-74.81400630000002
10.975143899999999,-74.8100735
10.957335,-74.77447860000002
10.9908161,-74.80565039999998
10.9911749,-74.7984688
11.005915,-74.789287
10.9509798,-74.7738315
10.9661483,-74.782387
10.9850808,-74.8228613
11.001917500000001,-74.80141040000001
11.011548199999998,-74.8141497
10.982522,-74.78752990000001
11.0209898,-74.81597
10.9977558,-74.82328759999999
10.9833319,-74.8034468
10.931796400000001,-74.79932020000001
11.0054517,-74.815079
11.0014809,-74.8213557
10.929381900000001,-74.8213054
10.9543704,-74.79683039999998
11.0263106,-74.80385770000001
10.9397136,-74.78276679999998
10.9853758,-74.7764676
11.0181834,-74.8101538
10.9961627,-74.7956681
10.9671994,-74.79255140000001
10.9847541,-74.809069
10.946242800000002,-74.77581509999999
11.0006463,-74.79671850000001
10.978634699999999,-74.78036709999998
10.9868375,-74.79838170000001
11.0307673,-74.8064953
10.998015400000002,-74.7904918
10.9866664,-74.8072373
11.000019300000002,-74.7976079
10.9833319,-74.8034468
11.0307673,-74.8064953
11.004017,-74.8203225
10.997587199999998,-74.83047909999998
10.988301400000001,-74.8010918
11.0007269,-74.8054417
11.004017,-74.8203225
10.9724597,-74.83680670000001
11.0006457,-74.82563090000001
10.9993076,-74.80863710000001
10.9887032,-74.7894895
10.9417371,-74.7937162
11.0128457,-74.7930824
10.999665,-74.803371
10.964554699999999,-74.7920762
11.0187009,-74.817903
10.9480918,-74.7844941
10.997031100000001,-74.8210216
10.9959516,-74.7946546
10.994325,-74.7914588
11.0187009,-74.817903
10.976718199999999,-74.8074709
11.0150747,-74.82337869999998
10.948341000000001,-74.77345809999998
11.001665699999998,-74.81904159999998
10.942804800000001,-74.79949370000001
